icd9_code,icd10_code,rank,reason
7733,0P8H3ZZ,3,"Matches 'Division of bone' (root operation), 'radius' (body part), and implies 'other' (not specified side). Percutaneous approach is a plausible approach."
7733,0P8K3ZZ,4,"Matches 'Division of bone' (root operation), 'ulna' (body part), and implies 'other' (not specified side). Percutaneous approach is a plausible approach."
7733,0P8H4ZZ,5,"Matches 'Division of bone' (root operation), 'radius' (body part), and implies 'other' (not specified side). Percutaneous Endoscopic approach is a plausible approach."
7733,0P8K4ZZ,6,"Matches 'Division of bone' (root operation), 'ulna' (body part), and implies 'other' (not specified side). Percutaneous Endoscopic approach is a plausible approach."
7733,0P8J0ZZ,7,"Matches 'Division of bone' (root operation) and 'radius' (body part), but specifies 'Left' side, which is not indicated in the ICD-9 code."
7733,0P8L0ZZ,8,"Matches 'Division of bone' (root operation) and 'ulna' (body part), but specifies 'Left' side, which is not indicated in the ICD-9 code."
7733,0P8J3ZZ,9,"Matches 'Division of bone' (root operation) and 'radius' (body part), but specifies 'Left' side, which is not indicated in the ICD-9 code. Percutaneous approach is plausible."
7733,0P8L3ZZ,10,"Matches 'Division of bone' (root operation) and 'ulna' (body part), but specifies 'Left' side, which is not indicated in the ICD-9 code. Percutaneous approach is plausible."
7733,0P8J4ZZ,11,"Matches 'Division of bone' (root operation) and 'radius' (body part), but specifies 'Left' side, which is not indicated in the ICD-9 code. Percutaneous Endoscopic approach is plausible."
7733,0P8L4ZZ,12,"Matches 'Division of bone' (root operation) and 'ulna' (body part), but specifies 'Left' side, which is not indicated in the ICD-9 code. Percutaneous Endoscopic approach is plausible."
7734,0P8M0ZZ,1,"Matches 'Division' root operation, 'Carpal' body part, and 'Open Approach' which is a plausible approach for bone division, although the ICD-9 code does not specify approach. It specifies the 'Right' side, which is not specified in ICD-9, but it is a valid candidate."
7734,0P8M3ZZ,2,Matches 'Division' root operation and 'Carpal' body part. 'Percutaneous Approach' is a plausible approach for bone division. Specifies 'Right' side.
7734,0P8M4ZZ,3,Matches 'Division' root operation and 'Carpal' body part. 'Percutaneous Endoscopic Approach' is a plausible approach for bone division. Specifies 'Right' side.
7734,0P8N0ZZ,4,Matches 'Division' root operation and 'Carpal' body part. 'Open Approach' is a plausible approach for bone division. Specifies 'Left' side.
7734,0P8N3ZZ,5,Matches 'Division' root operation and 'Carpal' body part. 'Percutaneous Approach' is a plausible approach for bone division. Specifies 'Left' side.
7734,0P8N4ZZ,6,Matches 'Division' root operation and 'Carpal' body part. 'Percutaneous Endoscopic Approach' is a plausible approach for bone division. Specifies 'Left' side.
7734,0P8P0ZZ,7,Matches 'Division' root operation and 'Metacarpal' body part. 'Open Approach' is a plausible approach for bone division. Specifies 'Right' side.
7734,0P8P3ZZ,8,Matches 'Division' root operation and 'Metacarpal' body part. 'Percutaneous Approach' is a plausible approach for bone division. Specifies 'Right' side.
7734,0P8P4ZZ,9,Matches 'Division' root operation and 'Metacarpal' body part. 'Percutaneous Endoscopic Approach' is a plausible approach for bone division. Specifies 'Right' side.
7734,0P8Q0ZZ,10,Matches 'Division' root operation and 'Metacarpal' body part. 'Open Approach' is a plausible approach for bone division. Specifies 'Left' side.
7734,0P8Q3ZZ,11,Matches 'Division' root operation and 'Metacarpal' body part. 'Percutaneous Approach' is a plausible approach for bone division. Specifies 'Left' side.
7734,0P8Q4ZZ,12,Matches 'Division' root operation and 'Metacarpal' body part. 'Percutaneous Endoscopic Approach' is a plausible approach for bone division. Specifies 'Left' side.
7738,0Q8L0ZZ,1,Matches 'Division' root operation and 'Tarsal' body part. 'Open Approach' is a valid approach.
7738,0Q8L3ZZ,2,Matches 'Division' root operation and 'Tarsal' body part. 'Percutaneous Approach' is a valid approach.
7738,0Q8L4ZZ,3,Matches 'Division' root operation and 'Tarsal' body part. 'Percutaneous Endoscopic Approach' is a valid approach.
7738,0Q8M0ZZ,4,Matches 'Division' root operation and 'Tarsal' body part. 'Open Approach' is a valid approach.
7738,0Q8M3ZZ,5,Matches 'Division' root operation and 'Tarsal' body part. 'Percutaneous Approach' is a valid approach.
7738,0Q8M4ZZ,6,Matches 'Division' root operation and 'Tarsal' body part. 'Percutaneous Endoscopic Approach' is a valid approach.
7738,0Q8N0ZZ,7,Matches 'Division' root operation and 'Metatarsal' body part. 'Open Approach' is a valid approach.
7738,0Q8N3ZZ,8,Matches 'Division' root operation and 'Metatarsal' body part. 'Percutaneous Approach' is a valid approach.
7738,0Q8N4ZZ,9,Matches 'Division' root operation and 'Metatarsal' body part. 'Percutaneous Endoscopic Approach' is a valid approach.
7738,0Q8P0ZZ,10,Matches 'Division' root operation and 'Metatarsal' body part. 'Open Approach' is a valid approach.
7738,0Q8P3ZZ,11,Matches 'Division' root operation and 'Metatarsal' body part. 'Percutaneous Approach' is a valid approach.
7738,0Q8P4ZZ,12,Matches 'Division' root operation and 'Metatarsal' body part. 'Percutaneous Endoscopic Approach' is a valid approach.
7754,0QBN0ZZ,1,"The ICD-9 description 'Excision or correction of bunionette' refers to the excision of a bunionette, which is a deformity of the fifth metatarsal head. The ICD-10 code 0QBN0ZZ describes the 'Excision of Right Metatarsal, Open Approach'. While it specifies the 'Right' side and 'Open Approach' which are not explicitly stated in the ICD-9 code, the core procedure 'Excision of Metatarsal' aligns semantically with the excision of a bunionette. The Root Operation 'Excision' matches. The Body Part 'Metatarsal' matches. The approach 'Open' is a plausible approach for this procedure."
7754,0QBN3ZZ,2,"Similar to 0QBN0ZZ, this code 'Excision of Right Metatarsal, Percutaneous Approach' aligns semantically with the ICD-9 description. The Root Operation 'Excision' and Body Part 'Metatarsal' match. The 'Percutaneous Approach' is another plausible approach for this procedure, though perhaps less common than open for bunionette correction."
7754,0QBN4ZZ,3,"Similar to 0QBN0ZZ and 0QBN3ZZ, this code 'Excision of Right Metatarsal, Perc Endo Approach' aligns semantically with the ICD-9 description. The Root Operation 'Excision' and Body Part 'Metatarsal' match. The 'Percutaneous Endoscopic Approach' is a plausible approach for this procedure."
7754,0QBP0ZZ,4,"This code 'Excision of Left Metatarsal, Open Approach' aligns semantically with the ICD-9 description regarding the Root Operation 'Excision' and Body Part 'Metatarsal'. However, it specifies the 'Left' side, which is not specified in the ICD-9 code. The ICD-9 code does not provide laterality information."
7754,0QBP3ZZ,5,"Similar to 0QBP0ZZ, this code 'Excision of Left Metatarsal, Percutaneous Approach' aligns semantically with the ICD-9 description regarding the Root Operation 'Excision' and Body Part 'Metatarsal'. However, it specifies the 'Left' side, which is not specified in the ICD-9 code."
7754,0QBP4ZZ,6,"Similar to 0QBP0ZZ and 0QBP3ZZ, this code 'Excision of Left Metatarsal, Perc Endo Approach' aligns semantically with the ICD-9 description regarding the Root Operation 'Excision' and Body Part 'Metatarsal'. However, it specifies the 'Left' side, which is not specified in the ICD-9 code."
7758,0QQQ0ZZ,1,"ICD-9 code 7758 describes 'excision, fusion and repair of toes'. The ICD-10 code 0QQQ0ZZ represents 'Repair Right Toe Phalanx, Open Approach'. The root operation 'Repair' aligns with the 'repair' component of the ICD-9 description. The body part 'Toe Phalanx' aligns with 'toes'. The approach 'Open' is a plausible method for toe repair."
7758,0QQQ3ZZ,2,"Similar to 0QQQ0ZZ, this code involves 'Repair' of the 'Toe Phalanx'. The 'Percutaneous Approach' is another plausible method for toe repair described in the ICD-9 code."
7758,0QQQ4ZZ,3,"Similar to 0QQQ0ZZ and 0QQQ3ZZ, this code involves 'Repair' of the 'Toe Phalanx'. The 'Percutaneous Endoscopic Approach' is another plausible method for toe repair described in the ICD-9 code."
7758,0QQQXZZ,4,"Similar to 0QQQ0ZZ, 0QQQ3ZZ, and 0QQQ4ZZ, this code involves 'Repair' of the 'Toe Phalanx'. The 'External Approach' is another plausible method for toe repair described in the ICD-9 code."
7758,0QQR0ZZ,5,"This code represents 'Repair Left Toe Phalanx, Open Approach'. While the 'Repair' and 'Toe Phalanx' components match the ICD-9 description, the side specificity ('Left') is not mentioned in the ICD-9 code, making it less specific than the right-sided codes."
7758,0QQR3ZZ,6,"Similar to 0QQR0ZZ, this code involves 'Repair Left Toe Phalanx' with a 'Percutaneous Approach'. The side specificity ('Left') is not mentioned in the ICD-9 code, making it less specific than the right-sided codes."
7758,0QQR4ZZ,7,"Similar to 0QQR0ZZ and 0QQR3ZZ, this code involves 'Repair Left Toe Phalanx' with a 'Percutaneous Endoscopic Approach'. The side specificity ('Left') is not mentioned in the ICD-9 code, making it less specific than the right-sided codes."
7758,0QQRXZZ,8,"Similar to 0QQR0ZZ, 0QQR3ZZ, and 0QQR4ZZ, this code involves 'Repair Left Toe Phalanx' with an 'External Approach'. The side specificity ('Left') is not mentioned in the ICD-9 code, making it less specific than the right-sided codes."
7759,0SRP0JZ,1,"This code represents a replacement procedure involving a toe phalanx joint, which aligns semantically with 'bunionectomy' (often involving correction/replacement of joint components) and the 'Other' designation in the ICD-9 code. The 'Replace' root operation is a plausible interpretation of bunionectomy, and the 'Open Approach' is common. While specific laterality (R) is chosen, it's the best semantic fit among the options."
7759,0SRQ0JZ,2,"Similar to 0SRP0JZ, this code involves replacement of a toe phalanx joint, fitting the semantic meaning of 'bunionectomy'. The difference is laterality (L). It's a strong semantic match but slightly less preferred than the R-sided option without further context."
7759,0STP0ZZ,3,"This code represents a resection of a toe phalangeal joint. Resection is a possible component or alternative interpretation of bunionectomy (removing bone/joint portions), making it a plausible but less direct semantic match than replacement. The 'Open Approach' is appropriate."
7759,0STQ0ZZ,4,"Similar to 0STP0ZZ, this involves resection of a toe phalangeal joint. It's a plausible semantic match for 'bunionectomy' but less direct than replacement. The laterality (L) doesn't affect the semantic ranking relative to 0STP0ZZ."
7772,0PBC0ZZ,1,"Matches 'Excision' (Root Operation), 'Humerus' (Body Part). The ICD-9 code does not specify the exact location on the humerus (head vs. shaft), but the head is a common site for bone graft harvest. 'Open Approach' is a possible approach."
7772,0PBC3ZZ,2,"Matches 'Excision' (Root Operation), 'Humerus' (Body Part). 'Percutaneous Approach' is a possible approach."
7772,0PBC4ZZ,3,"Matches 'Excision' (Root Operation), 'Humerus' (Body Part). 'Perc Endo Approach' is a possible approach."
7772,0PBD0ZZ,4,"Matches 'Excision' (Root Operation), 'Humerus' (Body Part). The ICD-9 code does not specify laterality, so left side is possible. 'Open Approach' is a possible approach."
7772,0PBD3ZZ,5,"Matches 'Excision' (Root Operation), 'Humerus' (Body Part). 'Percutaneous Approach' is a possible approach."
7772,0PBD4ZZ,6,"Matches 'Excision' (Root Operation), 'Humerus' (Body Part). 'Perc Endo Approach' is a possible approach."
7772,0PBF0ZZ,7,"Matches 'Excision' (Root Operation), 'Humerus' (Body Part). 'Open Approach' is a possible approach, but 'Shaft' is less specific than 'Head' for graft harvesting."
7772,0PBF3ZZ,8,"Matches 'Excision' (Root Operation), 'Humerus' (Body Part). 'Percutaneous Approach' is a possible approach, but 'Shaft' is less specific than 'Head' for graft harvesting."
7772,0PBF4ZZ,9,"Matches 'Excision' (Root Operation), 'Humerus' (Body Part). 'Perc Endo Approach' is a possible approach, but 'Shaft' is less specific than 'Head' for graft harvesting."
7772,0PBG0ZZ,10,"Matches 'Excision' (Root Operation), 'Humerus' (Body Part). The ICD-9 code does not specify laterality, so left side is possible. 'Open Approach' is a possible approach, but 'Shaft' is less specific than 'Head' for graft harvesting."
7772,0PBG3ZZ,11,"Matches 'Excision' (Root Operation), 'Humerus' (Body Part). 'Percutaneous Approach' is a possible approach, but 'Shaft' is less specific than 'Head' for graft harvesting."
7772,0PBG4ZZ,12,"Matches 'Excision' (Root Operation), 'Humerus' (Body Part). 'Perc Endo Approach' is a possible approach, but 'Shaft' is less specific than 'Head' for graft harvesting."
7773,0PBH0ZZ,1,Matches 'Excision of bone' (root operation) and 'radius' (body part). Open approach is a plausible default if unspecified.
7773,0PBK0ZZ,2,Matches 'Excision of bone' (root operation) and 'ulna' (body part). Open approach is a plausible default if unspecified.
7773,0PBH3ZZ,3,Matches 'Excision of bone' (root operation) and 'radius' (body part). Percutaneous approach is a plausible approach.
7773,0PBK3ZZ,4,Matches 'Excision of bone' (root operation) and 'ulna' (body part). Percutaneous approach is a plausible approach.
7773,0PBH4ZZ,5,Matches 'Excision of bone' (root operation) and 'radius' (body part). Percutaneous Endoscopic approach is a plausible approach.
7773,0PBK4ZZ,6,Matches 'Excision of bone' (root operation) and 'ulna' (body part). Percutaneous Endoscopic approach is a plausible approach.
7773,0PBJ0ZZ,7,"Matches 'Excision of bone' (root operation) and 'radius' (body part), but specifies Left side, which is not in the ICD-9 description."
7773,0PBL0ZZ,8,"Matches 'Excision of bone' (root operation) and 'ulna' (body part), but specifies Left side, which is not in the ICD-9 description."
7773,0PBJ3ZZ,9,"Matches 'Excision of bone' (root operation) and 'radius' (body part), but specifies Left side, which is not in the ICD-9 description. Percutaneous approach is plausible."
7773,0PBL3ZZ,10,"Matches 'Excision of bone' (root operation) and 'ulna' (body part), but specifies Left side, which is not in the ICD-9 description. Percutaneous approach is plausible."
7773,0PBJ4ZZ,11,"Matches 'Excision of bone' (root operation) and 'radius' (body part), but specifies Left side, which is not in the ICD-9 description. Percutaneous Endoscopic approach is plausible."
7773,0PBL4ZZ,12,"Matches 'Excision of bone' (root operation) and 'ulna' (body part), but specifies Left side, which is not in the ICD-9 description. Percutaneous Endoscopic approach is plausible."
7774,0PBM0ZZ,1,"Matches 'Excision' (0P), 'Carpal' (BM), 'Open Approach' (0). Represents excision of bone for graft (implied purpose) from the carpal bone."
7774,0PBP0ZZ,2,"Matches 'Excision' (0P), 'Metacarpal' (BP), 'Open Approach' (0). Represents excision of bone for graft (implied purpose) from the metacarpal bone."
7774,0PBM3ZZ,3,"Matches 'Excision' (0P), 'Carpal' (BM), 'Percutaneous Approach' (3). Represents excision of bone for graft (implied purpose) from the carpal bone."
7774,0PBP3ZZ,4,"Matches 'Excision' (0P), 'Metacarpal' (BP), 'Percutaneous Approach' (3). Represents excision of bone for graft (implied purpose) from the metacarpal bone."
7774,0PBM4ZZ,5,"Matches 'Excision' (0P), 'Carpal' (BM), 'Percutaneous Endoscopic Approach' (4). Represents excision of bone for graft (implied purpose) from the carpal bone."
7774,0PBP4ZZ,6,"Matches 'Excision' (0P), 'Metacarpal' (BP), 'Percutaneous Endoscopic Approach' (4). Represents excision of bone for graft (implied purpose) from the metacarpal bone."
7774,0PBN0ZZ,7,"Matches 'Excision' (0P), 'Carpal' (BN), 'Open Approach' (0). Represents excision of bone for graft (implied purpose) from the *left* carpal bone."
7774,0PBQ0ZZ,8,"Matches 'Excision' (0P), 'Metacarpal' (BQ), 'Open Approach' (0). Represents excision of bone for graft (implied purpose) from the *left* metacarpal bone."
7774,0PBN3ZZ,9,"Matches 'Excision' (0P), 'Carpal' (BN), 'Percutaneous Approach' (3). Represents excision of bone for graft (implied purpose) from the *left* carpal bone."
7774,0PBQ3ZZ,10,"Matches 'Excision' (0P), 'Metacarpal' (BQ), 'Percutaneous Approach' (3). Represents excision of bone for graft (implied purpose) from the *left* metacarpal bone."
7774,0PBN4ZZ,11,"Matches 'Excision' (0P), 'Carpal' (BN), 'Percutaneous Endoscopic Approach' (4). Represents excision of bone for graft (implied purpose) from the *left* carpal bone."
7774,0PBQ4ZZ,12,"Matches 'Excision' (0P), 'Metacarpal' (BQ), 'Percutaneous Endoscopic Approach' (4). Represents excision of bone for graft (implied purpose) from the *left* metacarpal bone."
7777,0QBG0ZZ,1,"Matches 'Excision of bone' (Root Operation Excision) and 'tibia' (Body Part Tibia). The ICD-9 code mentions both tibia and fibula, but this code captures one of the bones and the correct procedure type. 'Open Approach' is a plausible approach for bone excision."
7777,0QBJ0ZZ,2,Matches 'Excision of bone' (Root Operation Excision) and 'fibula' (Body Part Fibula). Captures the other bone mentioned in the ICD-9 code and the correct procedure type. 'Open Approach' is a plausible approach.
7777,0QBG3ZZ,3,Matches 'Excision of bone' (Root Operation Excision) and 'tibia' (Body Part Tibia). 'Percutaneous Approach' is a plausible approach.
7777,0QBJ3ZZ,4,Matches 'Excision of bone' (Root Operation Excision) and 'fibula' (Body Part Fibula). 'Percutaneous Approach' is a plausible approach.
7777,0QBG4ZZ,5,Matches 'Excision of bone' (Root Operation Excision) and 'tibia' (Body Part Tibia). 'Percutaneous Endoscopic Approach' is a plausible approach.
7777,0QBJ4ZZ,6,Matches 'Excision of bone' (Root Operation Excision) and 'fibula' (Body Part Fibula). 'Percutaneous Endoscopic Approach' is a plausible approach.
7777,0QBH0ZZ,7,"Matches 'Excision of bone' (Root Operation Excision) and 'tibia' (Body Part Tibia), but specifies the 'Left' side. The ICD-9 code does not specify laterality."
7777,0QBK0ZZ,8,"Matches 'Excision of bone' (Root Operation Excision) and 'fibula' (Body Part Fibula), but specifies the 'Left' side. The ICD-9 code does not specify laterality."
7777,0QBH3ZZ,9,"Matches 'Excision of bone' (Root Operation Excision) and 'tibia' (Body Part Tibia), but specifies the 'Left' side. The ICD-9 code does not specify laterality."
7777,0QBK3ZZ,10,"Matches 'Excision of bone' (Root Operation Excision) and 'fibula' (Body Part Fibula), but specifies the 'Left' side. The ICD-9 code does not specify laterality."
7777,0QBH4ZZ,11,"Matches 'Excision of bone' (Root Operation Excision) and 'tibia' (Body Part Tibia), but specifies the 'Left' side. The ICD-9 code does not specify laterality."
7777,0QBK4ZZ,12,"Matches 'Excision of bone' (Root Operation Excision) and 'fibula' (Body Part Fibula), but specifies the 'Left' side. The ICD-9 code does not specify laterality."
7778,0QBL0ZZ,1,Matches 'Excision' (Root Operation) and 'Tarsal' (Body Part). 'Open Approach' is a plausible default if unspecified.
7778,0QBN0ZZ,2,Matches 'Excision' (Root Operation) and 'Metatarsal' (Body Part). 'Open Approach' is a plausible default if unspecified.
7778,0QBL3ZZ,3,Matches 'Excision' (Root Operation) and 'Tarsal' (Body Part). 'Percutaneous Approach' is a plausible approach.
7778,0QBN3ZZ,4,Matches 'Excision' (Root Operation) and 'Metatarsal' (Body Part). 'Percutaneous Approach' is a plausible approach.
7778,0QBL4ZZ,5,Matches 'Excision' (Root Operation) and 'Tarsal' (Body Part). 'Percutaneous Endoscopic Approach' is a plausible approach.
7778,0QBN4ZZ,6,Matches 'Excision' (Root Operation) and 'Metatarsal' (Body Part). 'Percutaneous Endoscopic Approach' is a plausible approach.
7778,0QBM0ZZ,7,"Matches 'Excision' (Root Operation) and 'Tarsal' (Body Part). 'Left' side is specified, which is less likely than 'Right' or unspecified, but still plausible."
7778,0QBP0ZZ,8,"Matches 'Excision' (Root Operation) and 'Metatarsal' (Body Part). 'Left' side is specified, which is less likely than 'Right' or unspecified, but still plausible."
7778,0QBM3ZZ,9,"Matches 'Excision' (Root Operation) and 'Tarsal' (Body Part). 'Left' side is specified, which is less likely than 'Right' or unspecified, but still plausible."
7778,0QBP3ZZ,10,"Matches 'Excision' (Root Operation) and 'Metatarsal' (Body Part). 'Left' side is specified, which is less likely than 'Right' or unspecified, but still plausible."
7778,0QBM4ZZ,11,"Matches 'Excision' (Root Operation) and 'Tarsal' (Body Part). 'Left' side is specified, which is less likely than 'Right' or unspecified, but still plausible."
7778,0QBP4ZZ,12,"Matches 'Excision' (Root Operation) and 'Metatarsal' (Body Part). 'Left' side is specified, which is less likely than 'Right' or unspecified, but still plausible."
7783,0PBH0ZZ,1,Matches 'radius' and 'excision' (ostectomy). Open approach is a plausible default if unspecified.
7783,0PBK0ZZ,2,Matches 'ulna' and 'excision' (ostectomy). Open approach is a plausible default if unspecified.
7783,0PBH3ZZ,3,Matches 'radius' and 'excision' (ostectomy). Percutaneous approach is a plausible alternative.
7783,0PBK3ZZ,4,Matches 'ulna' and 'excision' (ostectomy). Percutaneous approach is a plausible alternative.
7783,0PBH4ZZ,5,Matches 'radius' and 'excision' (ostectomy). Percutaneous endoscopic approach is a plausible alternative.
7783,0PBK4ZZ,6,Matches 'ulna' and 'excision' (ostectomy). Percutaneous endoscopic approach is a plausible alternative.
7783,0PBJ0ZZ,7,"Matches 'radius' and 'excision' (ostectomy) but specifies the left side, which is not mentioned in the ICD-9 code."
7783,0PBL0ZZ,8,"Matches 'ulna' and 'excision' (ostectomy) but specifies the left side, which is not mentioned in the ICD-9 code."
7783,0PBJ3ZZ,9,"Matches 'radius' and 'excision' (ostectomy) but specifies the left side, which is not mentioned in the ICD-9 code."
7783,0PBL3ZZ,10,"Matches 'ulna' and 'excision' (ostectomy) but specifies the left side, which is not mentioned in the ICD-9 code."
7783,0PBJ4ZZ,11,"Matches 'radius' and 'excision' (ostectomy) but specifies the left side, which is not mentioned in the ICD-9 code."
7783,0PBL4ZZ,12,"Matches 'ulna' and 'excision' (ostectomy) but specifies the left side, which is not mentioned in the ICD-9 code."
7784,0PBM0ZZ,1,Matches 'carpal' and 'excision' (ostectomy). Open approach is a plausible default if not specified.
7784,0PBM3ZZ,2,Matches 'carpal' and 'excision' (ostectomy). Percutaneous approach is a plausible default if not specified.
7784,0PBM4ZZ,3,Matches 'carpal' and 'excision' (ostectomy). Percutaneous endoscopic approach is a plausible default if not specified.
7784,0PBP0ZZ,4,Matches 'metacarpal' and 'excision' (ostectomy). Open approach is a plausible default if not specified.
7784,0PBP3ZZ,5,Matches 'metacarpal' and 'excision' (ostectomy). Percutaneous approach is a plausible default if not specified.
7784,0PBP4ZZ,6,Matches 'metacarpal' and 'excision' (ostectomy). Percutaneous endoscopic approach is a plausible default if not specified.
7784,0PBN0ZZ,7,"Matches 'carpal' and 'excision' (ostectomy), but specifies 'Left' which is not specified in the ICD-9 code."
7784,0PBN3ZZ,8,"Matches 'carpal' and 'excision' (ostectomy), but specifies 'Left' which is not specified in the ICD-9 code."
7784,0PBN4ZZ,9,"Matches 'carpal' and 'excision' (ostectomy), but specifies 'Left' which is not specified in the ICD-9 code."
7784,0PBQ0ZZ,10,"Matches 'metacarpal' and 'excision' (ostectomy), but specifies 'Left' which is not specified in the ICD-9 code."
7784,0PBQ3ZZ,11,"Matches 'metacarpal' and 'excision' (ostectomy), but specifies 'Left' which is not specified in the ICD-9 code."
7784,0PBQ4ZZ,12,"Matches 'metacarpal' and 'excision' (ostectomy), but specifies 'Left' which is not specified in the ICD-9 code."
7786,0QBD0ZZ,1,"The ICD-9 description 'Other partial ostectomy, patella' implies removal of bone (ostectomy) from the patella. The ICD-10 code 0QBD0ZZ represents 'Excision of Right Patella, Open Approach'. While 'excision' is more complete than 'partial ostectomy', it is the closest root operation (Resection) available for bone removal. The patella body part matches. The approach is unspecified in the ICD-9 code, but 'Open Approach' is a plausible default or common approach for such a procedure. The side is unspecified in ICD-9, but 0QBD0ZZ specifies 'Right'. This is the best match among the candidates despite the differences in extent ('partial' vs. 'excision') and side specificity."
7786,0QBD3ZZ,2,"Similar to 0QBD0ZZ, this code represents 'Excision of Right Patella' (Resection root operation, Patella body part), matching the core elements of the ICD-9 description. The difference lies in the approach: 'Percutaneous Approach'. This is a plausible approach for a partial ostectomy, potentially less invasive than an open approach. The side specificity ('Right') is a mismatch with the unspecified side in ICD-9, but the overall semantic fit is reasonable."
7786,0QBD4ZZ,3,"This code is 'Excision of Right Patella, Percutaneous Endoscopic Approach'. It shares the same root operation (Resection) and body part (Patella) as the previous codes, aligning with the 'ostectomy' aspect of the ICD-9 description. The 'Percutaneous Endoscopic Approach' is a specific type of percutaneous approach, also plausible. Again, the 'Right' side is a mismatch."
7786,0QBF0ZZ,4,"This code represents 'Excision of Left Patella, Open Approach'. It matches the root operation (Resection) and body part (Patella). The primary mismatch is the side: 'Left' versus the unspecified side in the ICD-9 code. The 'Open Approach' is plausible."
7786,0QBF3ZZ,5,"This code is 'Excision of Left Patella, Percutaneous Approach'. It matches the root operation and body part. The mismatch is the side ('Left'). The 'Percutaneous Approach' is plausible."
7786,0QBF4ZZ,6,"This code is 'Excision of Left Patella, Percutaneous Endoscopic Approach'. It matches the root operation and body part. The mismatch is the side ('Left'). The 'Percutaneous Endoscopic Approach' is plausible."
7787,0QBG0ZZ,1,"The ICD-9 code describes a partial ostectomy (removal of bone) of the tibia. This code represents an excision (removal) of the tibia via an open approach. While 'partial' isn't explicitly captured, 'Excision' is the closest Root Operation to 'Ostectomy'. The 'tibia' body part matches. The approach is unspecified in the ICD-9 code, but 'Open' is a valid approach."
7787,0QBG3ZZ,2,"Similar to rank 1, this represents an excision of the tibia. The 'Percutaneous' approach is a valid alternative approach, though unspecified in the ICD-9 code."
7787,0QBG4ZZ,3,"Similar to rank 1, this represents an excision of the tibia. The 'Percutaneous Endoscopic' approach is a valid alternative approach, though unspecified in the ICD-9 code."
7787,0QBJ0ZZ,4,The ICD-9 code mentions both tibia and fibula. This code represents an excision of the fibula via an open approach. The body part matches one of the two mentioned in the ICD-9 code. The Root Operation 'Excision' matches 'Ostectomy'.
7787,0QBJ3ZZ,5,"Similar to rank 4, this represents an excision of the fibula. The 'Percutaneous' approach is a valid alternative approach."
7787,0QBJ4ZZ,6,"Similar to rank 4, this represents an excision of the fibula. The 'Percutaneous Endoscopic' approach is a valid alternative approach."
7787,0QBH0ZZ,7,"This code represents an excision of the *left* tibia. The ICD-9 code does not specify laterality, making this a potential match, but less specific than the right-sided codes."
7787,0QBH3ZZ,8,"Similar to rank 7, this represents an excision of the *left* tibia with a percutaneous approach."
7787,0QBH4ZZ,9,"Similar to rank 7, this represents an excision of the *left* tibia with a percutaneous endoscopic approach."
7787,0QBK0ZZ,10,"This code represents an excision of the *left* fibula. Similar to the left tibia codes, this matches one of the body parts mentioned in the ICD-9 code, but laterality is unspecified."
7787,0QBK3ZZ,11,"Similar to rank 10, this represents an excision of the *left* fibula with a percutaneous approach."
7787,0QBK4ZZ,12,"Similar to rank 10, this represents an excision of the *left* fibula with a percutaneous endoscopic approach."
7788,0QBL0ZZ,1,Matches 'tarsals' and 'ostectomy' (Excision) with an Open Approach. Lacks 'partial' and 'metatarsals'.
7788,0QBL3ZZ,2,Matches 'tarsals' and 'ostectomy' (Excision) with a Percutaneous Approach. Lacks 'partial' and 'metatarsals'.
7788,0QBL4ZZ,3,Matches 'tarsals' and 'ostectomy' (Excision) with a Percutaneous Endoscopic Approach. Lacks 'partial' and 'metatarsals'.
7788,0QBN0ZZ,4,Matches 'metatarsals' and 'ostectomy' (Excision) with an Open Approach. Lacks 'tarsals' and 'partial'.
7788,0QBN3ZZ,5,Matches 'metatarsals' and 'ostectomy' (Excision) with a Percutaneous Approach. Lacks 'tarsals' and 'partial'.
7788,0QBN4ZZ,6,Matches 'metatarsals' and 'ostectomy' (Excision) with a Percutaneous Endoscopic Approach. Lacks 'tarsals' and 'partial'.
7788,0QBM0ZZ,7,"Matches 'tarsals' and 'ostectomy' (Excision) with an Open Approach, but on the Left side. Lacks 'partial' and 'metatarsals'."
7788,0QBM3ZZ,8,"Matches 'tarsals' and 'ostectomy' (Excision) with a Percutaneous Approach, but on the Left side. Lacks 'partial' and 'metatarsals'."
7788,0QBM4ZZ,9,"Matches 'tarsals' and 'ostectomy' (Excision) with a Percutaneous Endoscopic Approach, but on the Left side. Lacks 'partial' and 'metatarsals'."
7788,0QBP0ZZ,10,"Matches 'metatarsals' and 'ostectomy' (Excision) with an Open Approach, but on the Left side. Lacks 'tarsals' and 'partial'."
7788,0QBP3ZZ,11,"Matches 'metatarsals' and 'ostectomy' (Excision) with a Percutaneous Approach, but on the Left side. Lacks 'tarsals' and 'partial'."
7788,0QBP4ZZ,12,"Matches 'metatarsals' and 'ostectomy' (Excision) with a Percutaneous Endoscopic Approach, but on the Left side. Lacks 'tarsals' and 'partial'."
7791,0PT00ZZ,1,"Matches 'Resection' (Ostectomy) and 'Sternum' (part of thorax). Approach is Open, which is implied by the lack of specification in the ICD-9 code."
7791,0PT20ZZ,2,"Matches 'Resection' (Ostectomy) and 'Ribs' (part of thorax). The ICD-9 code doesn't specify the number of ribs, but '3 or More' is a reasonable interpretation of 'thorax [ribs and sternum]'."
